,memberID,b_g,total_hits
948,4843,388 1,0.057432619
949,4843,505 1,0.861489289
950,4843,866 1,0.344595716
951,4963,1142 0,2.010860935
952,4963,1284 0,0.032433241
953,4963,1343 0,0.259465927
954,4963,1481 0,0.101701392
955,4963,191 0,0.203402785
956,4963,192 0,0.032433241
957,4963,285 0,0.203402785
958,4963,295 0,0.518931854
959,4963,385 0,0.227032686
960,4963,425 0,0.032433241
961,4963,480 0,0.032433241
962,4963,485 0,0.064866482
963,4963,541 0,1.830625061
964,4963,566 0,0.097299723
965,4963,618 0,0.810831022
966,4963,716 0,0.032433241
967,4963,806 0,0.032433241
968,4963,961 0,0.162166204
969,5033,1071 1,0.318906557
970,5033,1091 1,0.318906557
971,5033,1095 1,0.637813115
972,5033,1214 0,0.637813115
973,5033,1346 1,0.883624679
974,5033,1431 1,0.406805569
975,5033,1456 1,4
976,5033,1489 0,0.114865239
977,5033,1518 1,0.564718122
978,5033,1622 1,0.540276936
979,5033,172 1,0.318906557
980,5033,238 0,0.097299723
981,5033,238 1,59.91158208
982,5033,260 1,5
983,5033,266 1,0.360184624
984,5033,353 1,0.360184624
985,5033,421 1,0.180092312
986,5033,460 1,0.564718122
987,5033,667 1,0.318906557
988,5033,712 1,0.064866482
989,5033,716 1,0.564718122
990,5033,717 1,1.275626229
991,5033,721 1,0.360184624
992,5033,726 1,0.564718122
993,5033,764 1,0.180092312
994,5033,770 1,0.564718122
995,5033,786 1,2.594615927
996,5033,836 1,1.830625061
997,5033,980 1,0.172297858
998,5033,998 1,0.42060795
999,5081,836 1,0.101701392
1000,5199,383 0,7.311563443
1001,5199,59 0,0.353733457
1002,5199,786 0,0.203402785
1003,5256,1163 1,3.159134012
1004,5338,1136 1,0.318906557
1005,5338,1361 1,0.318906557
1006,5338,152 1,0.637813115
1007,5338,1568 1,0.318906557
1008,5338,1584 1,0.318906557
1009,5338,52 1,0.318906557
1010,5338,811 1,0.318906557
1011,5338,866 1,7.334850818
1012,5338,867 1,0.318906557
1013,5338,88 1,0.318906557
1014,5338,895 1,0.318906557
1015,5366,103 1,0.064866482
1016,5366,1321 1,0.318906557
1017,5366,1532 1,0.318906557
1018,5366,388 1,2.551252459
1019,5366,584 1,0.064866482
1020,5366,867 1,0.637813115
1021,5437,1017 1,1.129436244
1022,5437,1061 1,23.71816112
1023,5437,1237 1,2.82359061
1024,5437,1315 1,1.694154366
1025,5437,137 1,10.1649262
1026,5437,142 1,0.564718122
1027,5437,1554 1,3.388308732
1028,5437,1588 1,2.82359061
1029,5437,172 1,1.694154366
1030,5437,258 1,0.564718122
1031,5437,261 1,0.564718122
1032,5437,266 1,0.564718122
1033,5437,285 1,0.564718122
1034,5437,350 1,0.564718122
1035,5437,375 1,0.564718122
1036,5437,394 1,3.953026854
1037,5437,411 1,1.129436244
1038,5437,460 1,2.82359061
1039,5437,485 1,0.564718122
1040,5437,626 1,1.129436244
1041,5437,658 1,1.694154366
1042,5437,692 1,2.258872488
1043,5437,718 1,0.564718122
1044,5437,744 1,0.564718122
1045,5437,770 1,1.694154366
1046,5437,771 1,7.906053708
1047,5437,836 1,1.129436244
1048,5437,886 1,0.564718122
1049,5437,914 1,0.564718122
1050,5437,966 1,1.129436244
1051,5471,1109 1,0.114865239
1052,5471,1110 1,0.459460954
1053,5471,1163 1,1.080553873
1054,5471,1464 1,0.057432619
1055,5471,238 1,3.973119026
1056,5471,266 1,0.057432619
1057,5471,277 1,0.172297858
1058,5471,338 1,0.032433241
1059,5471,349 1,0.057432619
1060,5471,354 1,0.114865239
1061,5471,383 1,0.057432619
1062,5471,425 1,0.180092312
1063,5471,505 1,0.180092312
1064,5471,525 1,0.032433241
1065,5471,700 1,0.032433241
1066,5471,741 1,0.032433241
1067,5471,786 1,0.032433241
1068,5471,836 1,0.064866482
1069,5471,924 1,0.114865239
1070,5471,980 1,0.287163096
1071,5471,997 1,0.057432619
1072,5544,152 1,0.900461561
1073,5544,425 1,0.032433241
1074,5544,464 1,0.203402785
1075,5544,924 1,0.032433241
1076,5552,411 1,1.275626229
1077,5632,1137 1,0.180092312
1078,5632,1250 1,0.101701392
1079,5632,1366 1,0.180092312
1080,5632,152 1,0.032433241
1081,5632,1557 1,1.080553873
1082,5632,258 1,0.610208354
1083,5632,261 0,1
1084,5632,491 1,0.790300666
1085,5632,782 1,1.800923121
1086,5632,867 1,0.180092312
1087,5655,1206 0,0.180092312
1088,5696,840 0,0.360184624
1089,5747,172 0,0.203402785
1090,5790,1214 1,4.403356932
1091,5790,924 1,1.620830809
1092,5814,259 0,0.064866482
1093,5814,261 1,0.032433241
1094,5814,290 0,0.032433241
1095,5814,333 0,0.032433241
1096,5814,388 0,0.064866482
1097,5814,618 0,0.180092312
1098,5814,796 1,0.564718122
1099,5866,142 1,1.129436244
1100,5866,271 1,6.211899342
1101,5866,383 1,1.440738497
1102,5866,460 1,0.057432619
1103,5866,716 1,0.237524931
1104,5903,1214 0,148.6476941
1105,5903,1214 1,1206.172496
1106,5903,384 1,0.318906557
1107,5903,566 0,6
1108,5903,566 1,2
1109,5903,774 1,3.609673523
1110,5905,1128 1,1.318906557
1111,5905,1136 1,0.057432619
1112,5905,1138 1,0.057432619
1113,5905,115 1,0.032433241
1114,5905,119 1,0.229730477
1115,5905,1214 1,8.610477048
1116,5905,1247 1,0.032433241
1117,5905,1316 1,0.579741961
1118,5905,1317 1,0.057432619
1119,5905,1318 1,0.318906557
1120,5905,1321 1,0.681443354
1121,5905,1340 1,0.666419514
1122,5905,1366 1,0.114865239
1123,5905,15 1,2
1124,5905,152 1,0.057432619
1125,5905,1546 1,0.057432619
1126,5905,1562 1,2.39655602
1127,5905,25 1,0.101701392
1128,5905,266 1,0.383773039
1129,5905,267 1,0.057432619
1130,5905,285 1,1.42060795
1131,5905,338 1,1.318906557
1132,5905,365 1,3.318906557
1133,5905,375 1,0.180092312
1134,5905,388 1,0.392617865
1135,5905,409 1,0.318906557
1136,5905,425 1,1
1137,5905,429 1,0.376339177
1138,5905,485 1,0.114865239
1139,5905,491 1,0.564718122
1140,5905,716 1,0.318906557
1141,5905,799 1,0.057432619
1142,5905,836 1,0.057432619
1143,5905,858 1,17.59387969
1144,5905,867 1,0.339226324
1145,5905,922 1,0.101701392
1146,5912,485 1,58.34946624
1147,5912,796 1,3.953026854
1148,5912,924 1,0.637813115
1149,5993,142 0,0.057432619
1150,5993,383 0,0.344595716
1151,5993,425 0,0.287163096
1152,6023,115 0,0.180092312
1153,6023,19 0,72.78771895
1154,6023,259 0,13.93882732
1155,6023,912 0,1
1156,6028,238 1,0.956719672
1157,6168,1163 0,0.564718122
1158,6168,118 0,1.694154366
1159,6168,1307 0,0.032433241
1160,6168,1360 0,0.564718122
1161,6168,1386 0,0.564718122
1162,6168,142 0,0.597151363
1163,6168,15 0,2.985756815
1164,6168,1512 0,0.032433241
1165,6168,1529 0,7.022730364
1166,6168,1624 0,0.032433241
1167,6168,172 0,0.162166204
1168,6168,19 0,0.318906557
1169,6168,192 0,0.597151363
1170,6168,266 0,12.78056433
1171,6168,268 0,0.162166204
1172,6168,350 0,0.597151363
1173,6168,385 0,0.032433241
1174,6168,394 0,5.64718122
1175,6168,452 0,0.162166204
1176,6168,480 0,0.824184049
1177,6168,485 0,0.324332409
1178,6168,491 0,0.564718122
1179,6168,541 0,0.064866482
1180,6168,552 0,0.564718122
1181,6168,59 0,0.162166204
1182,6168,627 0,5.64718122
1183,6168,657 0,0.032433241
1184,6168,665 0,0.564718122
1185,6168,668 0,5.64718122
1186,6168,718 0,0.597151363
1187,6168,732 0,0.097299723
1188,6168,811 0,0.194599445
1189,6168,820 0,0.564718122
1190,6168,827 0,0.564718122
1191,6168,837 0,0.064866482
1192,6168,838 0,0.032433241
1193,6265,172 1,0.057432619
1194,6265,388 1,0.180092312
1195,6265,425 1,0.720369249
1196,6315,1071 1,0.318906557
1197,6315,115 0,0.637813115
1198,6315,118 1,0.318906557
1199,6315,1224 0,0.956719672
1200,6315,130 1,0.180092312
1201,6315,1338 1,0.318906557
1202,6315,1414 1,1.913439344
1203,6315,142 1,0.360184624
1204,6315,1538 0,1.222991011
1205,6315,1558 1,0.637813115
1206,6315,1587 0,0.064866482
1207,6315,207 0,0.114865239
1208,6315,238 0,0.997997739
1209,6315,25 0,0.360184624
1210,6315,258 0,0.129732964
1211,6315,266 0,0.918921908
1212,6315,349 0,0.057432619
1213,6315,383 1,0.956719672
1214,6315,454 0,0.097299723
1215,6315,701 1,0.318906557
1216,6315,716 1,0.032433241
1217,6315,766 0,2.685752553
1218,6315,786 0,0.900461561
1219,6315,786 1,0.360184624
1220,6315,790 0,0.360184624
1221,6317,1111 1,2.82359061
1222,6317,1163 1,7.853000535
1223,6317,1169 1,0.564718122
1224,6317,1181 1,1.694154366
1225,6317,1214 1,3.853405275
1226,6317,1366 1,1.694154366
1227,6317,424 1,0.318906557
1228,6317,796 1,19.98441925
1229,6317,866 1,5.421411475
1230,6317,970 1,5.421411475
1231,6408,1214 0,9.082058358
1232,6408,1214 1,5.740318032
1233,6408,1224 1,0.637813115
1234,6408,1446 1,0.057432619
1235,6408,15 1,0.101701392
1236,6408,1563 1,0.180092312
1237,6408,1579 1,0.101701392
1238,6408,256 1,0.172297858
1239,6408,258 1,0.101701392
1240,6408,273 1,0.101701392
1241,6408,365 1,3.601846243
1242,6408,383 1,1.341389277
1243,6408,394 1,0.057432619
1244,6408,411 1,0.101701392
1245,6408,425 1,0.720369249
1246,6408,427 1,0.229730477
1247,6408,454 1,0.114865239
1248,6408,460 1,2.050946851
1249,6408,464 1,0.101701392
1250,6408,496 1,0.305104177
1251,6408,618 1,0.101701392
1252,6408,626 1,0.057432619
1253,6408,635 1,0.101701392
1254,6408,7 1,1.423819492
1255,6408,700 1,0.508506962
1256,6408,744 1,0.101701392
1257,6408,811 1,0.057432619
1258,6408,836 1,1.902624514
1259,6408,924 1,0.057432619
1260,6408,937 1,0.101701392
1261,6492,1139 1,0.101701392
1262,6492,1377 1,1.660942669
1263,6492,256 1,0.101701392
1264,6492,388 1,0.389198891
1265,6492,618 1,0.101701392
1266,6492,836 1,28.52037141
1267,6495,1136 1,35.40276936
1268,6495,1137 1,0.180092312
1269,6495,1144 1,0.101701392
1270,6495,1314 1,2.034027846
1271,6495,15 1,20.1337586
1272,6495,1562 1,0.101701392
1273,6495,1568 1,10
1274,6495,1588 1,0.180092312
1275,6495,25 1,0.101701392
1276,6495,261 1,1.017013923
1277,6495,267 1,0.101701392
1278,6495,375 1,0.180092312
1279,6495,409 1,0.101701392
1280,6495,701 1,10
1281,6495,732 1,10
1282,6495,786 1,0.406805569
1283,6495,808 1,10
1284,6495,82 1,5.508506962
1285,6495,837 1,0.101701392
1286,6509,1214 0,12.75626229
1287,6509,1214 1,13.9946043
1288,6509,1390 0,0.318906557
1289,6509,192 0,0.564718122
1290,6509,349 0,9.719871473
1291,6509,388 0,23.62296724
1292,6509,388 1,18.63569803
1293,6509,527 1,0.564718122
1294,6509,617 0,1.913439344
1295,6509,626 0,6.594211187
1296,6509,626 1,1.129436244
1297,6509,718 0,14.68267117
1298,6509,718 1,0.564718122
1299,6511,1259 1,0.402028335
1300,6560,15 0,0.101701392
1301,6560,256 0,0.101701392
1302,6560,333 0,0.101701392
1303,6560,394 0,0.101701392
1304,6560,485 0,0.101701392
1305,6560,566 0,0.101701392
1306,6614,115 0,0.180092312
1307,6614,988 0,0.540276936
1308,6661,1019 1,0.101701392
1309,6661,1071 1,0.064866482
1310,6661,1250 1,0.032433241
1311,6661,133 1,0.383495097
1312,6661,1424 1,0.032433241
1313,6661,1501 1,0.203402785
1314,6661,1570 1,0.101701392
1315,6661,1599 1,0.101701392
1316,6661,2061 2,0.057432619
1317,6661,238 1,0.305104177
1318,6661,260 1,0.101701392
1319,6661,266 1,12.37825624
1320,6661,383 1,0.166567874
1321,6661,425 1,0.101701392
1322,6661,460 1,0.057432619
1323,6661,626 1,0.032433241
1324,6661,626 2,0.180092312
1325,6661,700 1,0.101701392
1326,6661,716 1,0.097299723
1327,6661,718 1,0.101701392
1328,6661,998 1,0.101701392
1329,6733,1110 1,0.064866482
1330,6733,1321 1,0.032433241
1331,6733,1533 1,0.032433241
1332,6733,491 1,0.064866482
1333,6733,732 1,0.032433241
1334,6733,865 1,0.032433241
1335,6794,1324 1,0.064866482
1336,6794,574 1,0.097299723
1337,6794,836 1,0.032433241
1338,6796,1214 0,45.97997687
1339,6796,133 0,0.324332409
1340,6796,194 0,15.41286506
1341,6796,349 0,0.956719672
1342,6796,425 0,0.610805725
1343,6796,460 0,1.220416708
1344,6796,626 0,0.956719672
1345,6796,700 0,0.508506962
1346,6936,1214 1,0.631758812
1347,6936,252 0,0.097299723
1348,6936,285 0,0.064866482
1349,6936,349 0,0.032433241
1350,6936,394 1,0.057432619
1351,6936,425 0,0.064866482
1352,6936,460 0,0.064866482
1353,6936,460 1,0.344595716
1354,6936,485 0,0.162166204
1355,6936,716 0,0.162166204
1356,6936,744 1,0.114865239
1357,6945,133 0,2.82359061
1358,6945,806 0,1.129436244
1359,7015,1011 0,0.574326193
1360,7015,115 0,0.229730477
1361,7015,1197 0,0.114865239
1362,7015,1233 0,0.057432619
1363,7015,172 0,0.172297858
1364,7015,192 0,0.057432619
1365,7015,256 0,6.872835728
1366,7015,260 0,0.376339177
1367,7015,285 0,0.318906557
1368,7015,345 0,0.032433241
1369,7015,388 0,0.057432619
1370,7015,394 0,0.778367511
1371,7015,425 0,2.91548303
1372,7015,460 0,0.057432619
1373,7015,618 0,0.277392035
1374,7015,626 0,0.229730477
1375,7015,657 0,0.114865239
1376,7015,782 0,0.057432619
1377,7015,806 0,0.486498613
1378,7015,836 0,1.283749872
1379,7015,883 0,0.318906557
1380,7015,956 0,0.032433241
1381,7117,1115 1,0.637813115
1382,7117,1146 1,0.318906557
1383,7117,1214 1,69.45443176
1384,7117,1266 1,0.318906557
1385,7117,1341 1,0.318906557
1386,7117,137 1,0.064866482
1387,7117,15 1,1.080553873
1388,7117,1512 0,0.318906557
1389,7117,172 0,7.334850818
1390,7117,172 1,10.93258469
1391,7117,256 1,0.670246356
1392,7117,259 1,1.234219088
1393,7117,349 1,0.180092312
1394,7117,356 1,0.180092312
1395,7117,360 1,0.180092312
1396,7117,365 1,0.360184624
1397,7117,540 1,0.101701392
1398,7117,626 1,0.180092312
1399,7117,774 1,3.601846243
1400,7117,786 1,0.180092312
1401,7117,836 1,4.054728246
1402,7117,837 1,4.033000819
1403,7117,914 1,0.610208354
1404,7117,961 0,0.318906557
1405,7117,984 1,0.101701392
1406,7124,716 0,0.324332409
1407,7304,1111 1,2.82359061
1408,7304,1185 1,1.694154366
1409,7304,15 1,0.564718122
1410,7304,259 1,0.318906557
1411,7304,386 1,0.101701392
1412,7304,510 1,2.419097867
1413,7304,574 1,1.129436244
1414,7304,75 1,0.101701392
1415,7304,915 1,0.564718122
1416,7324,1167 1,0.180092312
1417,7324,1185 1,3.601846243
1418,7324,1224 1,0.180092312
1419,7324,133 1,0.180092312
1420,7324,1529 1,0.180092312
1421,7324,172 1,0.180092312
1422,7324,700 1,0.180092312
1423,7342,806 0,1.427062599
1424,7377,1141 0,1.017013923
1425,7377,1306 0,0.101701392
1426,7377,1390 0,0.637813115
1427,7377,1503 0,0.064866482
1428,7377,191 0,0.610208354
1429,7377,25 0,0.101701392
1430,7377,258 0,0.508506962
1431,7377,7 0,1.017013923
1432,7377,786 0,4.145785245
1433,7393,1068 0,3.826878688
1434,7393,1071 0,0.318906557
1435,7393,1142 0,1.594532787
1436,7393,15 0,2
1437,7393,15 1,16
1438,7393,25 0,4.78359836
1439,7393,271 0,4.180837062
1440,7393,397 0,0.318906557
1441,7393,626 0,0.637813115
1442,7393,718 0,3.826878688
1443,7416,1159 1,0.497999743
1444,7428,192 0,0.503729727
1445,7428,365 0,1.014152291
1446,7428,624 0,0.564718122
1447,7454,103 0,4.010459473
1448,7454,406 0,2.431170346
1449,7501,1214 1,0.915312531
1450,7501,133 1,0.406805569
1451,7501,1390 1,1.627222277
1452,7501,1410 0,0.180092312
1453,7501,271 1,0.203402785
1454,7501,349 1,0.101701392
1455,7501,375 1,0.711909746
1456,7501,396 1,0.203402785
1457,7501,486 1,0.101701392
1458,7501,566 1,0.101701392
1459,7501,692 1,0.101701392
1460,7501,841 1,0.305104177
1461,7501,858 1,0.101701392
1462,7501,935 1,0.101701392
1463,7515,1011 0,0.318906557
1464,7515,115 0,0.564718122
1465,7515,1171 0,0.101701392
1466,7515,1214 0,2
1467,7515,1214 1,1
1468,7515,133 0,2.175916908
1469,7515,1529 0,0.564718122
1470,7515,18 0,0.032433241
1471,7515,19 0,3.7401246
1472,7515,194 0,0.318906557
1473,7515,238 0,1.129436244
1474,7515,266 0,1.275626229
1475,7515,365 0,0.564718122
1476,7515,460 0,0.989152913
1477,7515,464 0,0.993260534
1478,7515,527 0,9.681716344
1479,7515,529 0,0.883624679
1480,7515,617 0,0.564718122
1481,7515,867 0,2.82359061
1482,7515,883 0,0.032433241
1483,7516,1053 0,0.318906557
1484,7516,115 0,0.101701392
1485,7516,1206 0,0.318906557
1486,7516,1329 0,0.637813115
1487,7516,133 0,7.659183227
1488,7516,1367 0,0.318906557
1489,7516,1565 0,0.956719672
1490,7516,192 0,0.101701392
1491,7516,238 0,0.318906557
1492,7516,256 0,0.318906557
1493,7516,290 0,1.594532787
1494,7516,345 0,0.318906557
1495,7516,383 0,0.203402785
1496,7516,485 0,0.101701392
1497,7516,541 0,1.118715315
1498,7516,7 0,0.318906557
1499,7516,806 0,0.180092312
1500,7516,881 0,0.318906557
1501,7632,626 1,0.564718122
1502,7670,115 0,0.057432619
1503,7670,1224 1,0.057432619
1504,7670,133 0,0.631758812
1505,7670,19 0,0.057432619
1506,7670,267 1,0.057432619
1507,7670,883 1,0.057432619
1508,7847,142 1,3.953026854
1509,7847,383 1,0.564718122
1510,7847,866 1,0.564718122
1511,7849,1214 1,12.75626229
1512,7856,1214 1,112.0924691
1513,7856,15 1,0.101701392
1514,7856,1528 1,0.180092312
1515,7856,1713 1,0.540276936
1516,7856,266 1,0.101701392
1517,7856,629 1,0.180092312
1518,7856,808 1,0.305104177
1519,7856,817 1,0.564718122
1520,7973,700 0,0.194599445
1521,8052,912 0,3.229730477
1522,8094,1214 0,2
1523,8094,1214 1,3.594532787
1524,8094,661 1,0.101701392
1525,8142,425 1,0.101701392
1526,8216,1114 1,1
1527,8216,1214 0,47.97435965
1528,8216,1214 1,925.26345
1529,8216,142 1,1.028808293
1530,8216,1617 1,0.064866482
1531,8216,735 1,1.498998869
1532,8216,866 1,0.032433241
1533,8307,191 0,0.032433241
1534,8307,460 0,0.032433241
1535,8380,15 0,5.64718122
1536,8380,207 0,0.564718122
1537,8380,268 0,1
1538,8380,383 0,5.64718122
1539,8380,411 0,0.564718122
1540,8380,425 0,28.80062422
1541,8380,626 0,2.82359061
1542,8384,285 1,0.064866482
1543,8384,480 0,0.057432619
1544,8413,460 1,2.258872488
1545,8413,491 1,4.129436244
1546,8554,1376 1,0.101701392
1547,8565,1266 1,0.287163096
1548,8565,259 1,0.344595716
1549,8565,261 1,0.287163096
1550,8565,266 1,0.574326193
1551,8565,3231 1,0.172297858
1552,8565,349 1,1
1553,8565,356 1,0.287163096
1554,8565,365 1,0.287163096
1555,8565,411 1,0.057432619
1556,8565,421 1,0.057432619
1557,8565,460 1,0.516893573
1558,8565,744 1,1
1559,8565,82 1,0.287163096
1560,8565,824 1,0.344595716
1561,8565,950 1,0.057432619
1562,8641,1214 1,0.956719672
1563,8641,137 1,0.720934892
1564,8641,172 1,0.114865239
1565,8641,256 0,0.305104177
1566,8641,425 0,0.101701392
1567,8641,425 1,0.646297349
1568,8641,433 0,0.817905427
1569,8914,194 0,0.180092312
1570,8914,238 1,6.152152879
1571,8914,349 0,0.360184624
1572,8914,388 0,0.351339798
1573,8914,388 1,0.720369249
1574,8914,460 0,0.180092312
1575,8914,716 1,0.180092312
1576,8914,763 1,0.360184624
1577,8978,1011 0,0.101701392
1578,8978,1141 0,0.406805569
1579,8978,115 0,0.101701392
1580,8978,1171 0,51.91083139
1581,8978,1319 0,1.941407209
1582,8978,133 0,0.871043758
1583,8978,1513 0,3.64994688
1584,8978,25 0,0.057432619
1585,8978,425 0,0.101701392
1586,8978,555 0,0.101701392
1587,8978,744 0,0.101701392
1588,8978,819 0,0.101701392
1589,9157,133 1,4.689824498
1590,9157,172 1,0.032433241
1591,9157,259 1,0.064866482
1592,9157,491 1,0.129732964
1593,9157,496 1,0.032433241
1594,9157,627 1,0.032433241
1595,9157,865 1,1.291306413
1596,9215,271 0,0.564718122
1597,9239,1159 1,0.421632132
1598,9239,1377 1,0.032433241
1599,9239,1551 2,0.032433241
1600,9239,1704 2,0.162166204
1601,9239,1705 2,0.097299723
1602,9239,1710 2,0.032433241
1603,9239,375 1,0.064866482
1604,9239,552 2,0.064866482
1605,9239,626 2,0.032433241
1606,9239,718 2,0.064866482
1607,9239,722 1,0.032433241
1608,9325,1165 1,0.057432619
1609,9325,454 1,0.057432619
1610,9325,59 1,8.552477306
1611,9325,866 1,0.287163096
1612,9373,811 1,0.540276936
1613,9373,817 1,0.180092312
1614,9456,1267 0,10
1615,9456,1360 0,0.114865239
1616,9456,388 0,0.287163096
1617,9456,425 0,1.017013923
1618,9458,172 1,0.057432619
1619,9458,266 1,0.114865239
1620,9458,411 1,0.172297858
1621,9458,460 1,0.287163096
1622,9458,700 1,0.114865239
